temp,location,clouds,pressure,rain,time_stamp,humidity,wind
38.86,Haymarket Square,1.00,1005.53,,2018-12-16 23:45:01-07,0.90,11.11
38.91,North End,1.00,1005.53,,2018-12-16 23:45:01-07,0.90,11.15
38.77,North Station,1.00,1005.54,,2018-12-16 23:45:01-07,0.91,11.06
38.65,Northeastern University,1.00,1005.53,,2018-12-16 23:45:01-07,0.91,10.88
39.63,South Station,1.00,1005.50,,2018-12-16 23:45:01-07,0.88,11.18
38.74,Theatre District,1.00,1005.51,,2018-12-16 23:45:01-07,0.91,11.09
38.71,West End,1.00,1005.54,,2018-12-16 23:45:01-07,0.91,11.03
21.25,Back Bay,0.30,1028.28,,2018-12-12 23:45:01-07,0.55,4.88
21.17,Beacon Hill,0.29,1028.29,,2018-12-12 23:45:01-07,0.56,4.93
21.07,Boston University,0.31,1028.29,,2018-12-12 23:45:01-07,0.55,4.73
21.17,Fenway,0.31,1028.28,,2018-12-12 23:45:01-07,0.55,4.77
21.22,Haymarket Square,0.29,1028.29,,2018-12-12 23:45:01-07,0.56,5.00
21.25,North End,0.29,1028.29,,2018-12-12 23:45:01-07,0.56,5.03
21.16,North Station,0.29,1028.29,,2018-12-12 23:45:01-07,0.56,4.97
21.27,Northeastern University,0.31,1028.27,,2018-12-12 23:45:01-07,0.55,4.85
21.30,Theatre District,0.30,1028.28,,2018-12-12 23:45:01-07,0.56,4.98
21.14,West End,0.29,1028.29,,2018-12-12 23:45:01-07,0.56,4.95
40.52,Back Bay,1.00,1014.17,,2018-11-25 23:24:05-07,0.91,1.29
40.51,North Station,1.00,1014.18,,2018-11-25 23:24:05-07,0.92,1.35
40.46,Theatre District,1.00,1014.17,,2018-11-25 23:24:05-07,0.92,1.35
38.82,Back Bay,0.76,996.84,,2018-11-28 17:51:44-07,0.70,9.72
38.77,Beacon Hill,0.75,996.83,,2018-11-28 17:51:44-07,0.70,9.74
38.82,Boston University,0.76,996.86,,2018-11-28 17:51:44-07,0.70,9.60
38.74,Fenway,0.75,996.99,,2018-11-28 17:51:44-07,0.70,9.63
37.20,Financial District,0.74,996.95,,2018-11-28 17:51:44-07,0.75,9.79
38.77,Haymarket Square,0.75,996.82,,2018-11-28 17:51:44-07,0.70,9.78
38.79,North End,0.75,996.82,,2018-11-28 17:51:44-07,0.70,9.80
38.74,North Station,0.75,996.82,,2018-11-28 17:51:44-07,0.70,9.75
38.66,Northeastern University,0.76,996.85,,2018-11-28 17:51:44-07,0.70,9.72
37.11,South Station,0.75,996.83,,2018-11-28 17:51:44-07,0.75,9.84
38.66,Theatre District,0.75,996.83,,2018-11-28 17:51:44-07,0.70,9.80
38.69,West End,0.75,996.83,,2018-11-28 17:51:44-07,0.70,9.75
36.91,Back Bay,0.53,1002.84,,2018-11-29 02:52:54-07,0.70,9.46
36.87,Beacon Hill,0.54,1002.83,,2018-11-29 02:52:54-07,0.70,9.47
37.06,Boston University,0.53,1002.85,,2018-11-29 02:52:54-07,0.69,9.37
36.66,Fenway,0.52,1002.85,,2018-11-29 02:52:54-07,0.70,9.42
36.92,Financial District,0.54,1002.82,,2018-11-29 02:52:54-07,0.70,9.54
36.68,Haymarket Square,0.54,1002.82,,2018-11-29 02:52:54-07,0.70,9.50
36.70,North End,0.55,1002.82,,2018-11-29 02:52:54-07,0.70,9.52
36.62,North Station,0.55,1002.82,,2018-11-29 02:52:54-07,0.71,9.48
36.54,Northeastern University,0.52,1002.84,,2018-11-29 02:52:54-07,0.71,9.47
36.91,South Station,0.54,1002.82,,2018-11-29 02:52:54-07,0.70,9.55
36.52,Theatre District,0.54,1002.83,,2018-11-29 02:52:54-07,0.71,9.52
36.57,West End,0.54,1002.83,,2018-11-29 02:52:54-07,0.71,9.47
50.52,Back Bay,0.86,1022.08,,2018-12-15 09:45:01-07,0.79,2.33
50.52,Beacon Hill,0.85,1022.08,,2018-12-15 09:45:01-07,0.79,2.32
50.58,Boston University,0.86,1022.09,,2018-12-15 09:45:01-07,0.79,2.29
50.61,Fenway,0.87,1022.08,,2018-12-15 09:45:01-07,0.79,2.32
50.51,Haymarket Square,0.85,1022.08,,2018-12-15 09:45:01-07,0.79,2.32
50.53,North End,0.85,1022.08,,2018-12-15 09:45:01-07,0.79,2.33
50.57,North Station,0.85,1022.08,,2018-12-15 09:45:01-07,0.79,2.31
50.69,Northeastern University,0.86,1022.07,,2018-12-15 09:45:01-07,0.79,2.35
50.12,South Station,0.85,1022.07,,2018-12-15 09:45:01-07,0.81,2.38
50.61,Theatre District,0.85,1022.07,,2018-12-15 09:45:01-07,0.79,2.36
50.55,West End,0.85,1022.08,,2018-12-15 09:45:01-07,0.79,2.31
38.85,Boston University,0.77,996.82,,2018-11-28 17:49:08-07,0.70,9.55
54.62,Boston University,0.66,999.87,,2018-12-03 08:52:57-07,0.79,7.50
25.04,Fenway,0.76,1006.36,,2018-12-18 03:45:02-07,0.53,17.84
39.66,Back Bay,0.71,1000.40,,2018-12-17 15:45:02-07,0.70,9.91
39.71,Beacon Hill,0.72,1000.38,,2018-12-17 15:45:02-07,0.70,10.04
39.54,Boston University,0.70,1000.43,,2018-12-17 15:45:02-07,0.70,9.60
40.57,Financial District,0.72,1000.37,,2018-12-17 15:45:02-07,0.67,10.23
40.52,South Station,0.76,1000.51,,2018-12-17 15:45:02-07,0.67,10.16
39.53,Theatre District,0.76,1000.52,,2018-12-17 15:45:02-07,0.70,10.06
39.56,West End,0.72,1000.37,,2018-12-17 15:45:02-07,0.70,10.10
40.35,Boston University,1.00,1014.17,,2018-11-25 23:15:44-07,0.91,1.09
40.26,Fenway,1.00,1014.17,,2018-11-25 23:15:44-07,0.92,1.11
40.49,South Station,1.00,1014.18,,2018-11-25 23:15:44-07,0.92,1.27
40.41,West End,1.00,1014.19,,2018-11-25 23:15:44-07,0.92,1.22
23.81,West End,0.50,1008.78,,2018-12-18 05:45:02-07,0.51,14.95
36.42,Back Bay,0.90,1018.82,,2018-11-30 19:52:54-07,0.70,3.73
36.42,Beacon Hill,0.90,1018.82,,2018-11-30 19:52:54-07,0.70,3.72
36.35,Boston University,0.90,1018.82,,2018-11-30 19:52:54-07,0.70,3.68
36.27,Fenway,0.90,1018.82,,2018-11-30 19:52:54-07,0.71,3.72
36.42,Financial District,0.90,1018.82,,2018-11-30 19:52:54-07,0.70,3.76
36.44,Haymarket Square,0.90,1018.82,,2018-11-30 19:52:54-07,0.70,3.73
36.47,North End,0.90,1018.82,,2018-11-30 19:52:54-07,0.70,3.73
36.40,North Station,0.90,1018.82,,2018-11-30 19:52:54-07,0.70,3.71
36.31,Northeastern University,0.90,1018.82,,2018-11-30 19:52:54-07,0.71,3.75
36.34,Theatre District,0.90,1018.82,,2018-11-30 19:52:54-07,0.70,3.75
36.35,West End,0.90,1018.82,,2018-11-30 19:52:54-07,0.70,3.71
29.23,Back Bay,0.60,1034.67,,2018-12-13 23:45:01-07,0.73,0.83
29.38,North End,0.59,1034.68,,2018-12-13 23:45:01-07,0.73,0.83
41.92,Back Bay,0.18,1006.43,,2018-11-29 07:52:54-07,0.57,10.34
41.83,Beacon Hill,0.18,1006.42,,2018-11-29 07:52:54-07,0.57,10.37
41.89,Boston University,0.17,1006.44,,2018-11-29 07:52:54-07,0.57,10.25
42.01,Fenway,0.17,1006.43,,2018-11-29 07:52:54-07,0.57,10.27
41.83,Financial District,0.18,1006.41,,2018-11-29 07:52:54-07,0.57,10.43
41.90,Haymarket Square,0.18,1006.41,,2018-11-29 07:52:54-07,0.57,10.42
41.91,North End,0.18,1006.41,,2018-11-29 07:52:54-07,0.57,10.43
41.94,North Station,0.18,1006.41,,2018-11-29 07:52:54-07,0.57,10.40
42.00,Northeastern University,0.17,1006.43,,2018-11-29 07:52:54-07,0.57,10.31
41.86,South Station,0.18,1006.41,,2018-11-29 07:52:54-07,0.57,10.43
41.93,Theatre District,0.18,1006.42,,2018-11-29 07:52:54-07,0.57,10.40
41.91,West End,0.18,1006.42,,2018-11-29 07:52:54-07,0.57,10.39
33.54,Back Bay,0.42,991.75,,2018-11-28 02:32:11-07,0.83,5.89
33.50,Beacon Hill,0.42,991.80,,2018-11-28 02:32:11-07,0.84,5.88
33.61,Boston University,0.42,991.76,,2018-11-28 02:32:11-07,0.83,5.81
33.30,Fenway,0.42,991.82,,2018-11-28 02:32:11-07,0.84,5.82
34.17,Financial District,0.42,991.74,,2018-11-28 02:32:11-07,0.81,5.97
33.39,Haymarket Square,0.42,991.79,,2018-11-28 02:32:11-07,0.84,5.91
33.41,North End,0.42,991.79,,2018-11-28 02:32:11-07,0.84,5.93
33.34,North Station,0.42,991.79,,2018-11-28 02:32:11-07,0.84,5.89
33.21,Northeastern University,0.42,991.82,,2018-11-28 02:32:11-07,0.84,5.87
34.13,South Station,0.42,991.80,,2018-11-28 02:32:11-07,0.81,5.95
33.22,Theatre District,0.42,991.75,,2018-11-28 02:32:11-07,0.84,5.95
33.28,West End,0.42,991.79,,2018-11-28 02:32:11-07,0.84,5.89
39.95,Back Bay,0.12,1022.78,,2018-12-01 08:53:05-07,0.61,3.32
39.92,Beacon Hill,0.12,1022.78,,2018-12-01 08:53:05-07,0.61,3.34
38.99,Financial District,0.11,1022.78,,2018-12-01 08:53:05-07,0.63,3.36
39.91,Haymarket Square,0.11,1022.78,,2018-12-01 08:53:05-07,0.61,3.36
39.94,North Station,0.11,1022.78,,2018-12-01 08:53:05-07,0.61,3.36
39.97,Theatre District,0.12,1022.78,,2018-12-01 08:53:05-07,0.61,3.34
39.91,West End,0.11,1022.78,,2018-12-01 08:53:05-07,0.61,3.35
41.65,Back Bay,0.46,1023.67,,2018-12-15 18:45:01-07,0.72,6.20
41.61,Beacon Hill,0.45,1023.68,,2018-12-15 18:45:01-07,0.72,6.23
41.59,Boston University,0.48,1023.67,,2018-12-15 18:45:01-07,0.72,6.05
41.50,Fenway,0.48,1023.67,,2018-12-15 18:45:01-07,0.72,6.12
42.85,Financial District,0.44,1023.67,,2018-12-15 18:45:01-07,0.69,6.34
41.68,Haymarket Square,0.44,1023.68,,2018-12-15 18:45:01-07,0.71,6.28
41.72,North End,0.44,1023.68,,2018-12-15 18:45:01-07,0.71,6.30
41.63,North Station,0.44,1023.68,,2018-12-15 18:45:01-07,0.72,6.24
41.56,Northeastern University,0.47,1023.67,,2018-12-15 18:45:01-07,0.72,6.20
42.85,South Station,0.44,1023.67,,2018-12-15 18:45:01-07,0.69,6.35
41.66,Theatre District,0.45,1023.67,,2018-12-15 18:45:01-07,0.72,6.30
41.59,West End,0.45,1023.68,,2018-12-15 18:45:01-07,0.72,6.23
39.14,North Station,0.82,996.07,,2018-11-28 17:02:08-07,0.67,10.70
39.18,Back Bay,0.14,992.21,,2018-11-27 17:15:20-07,0.72,8.78
39.15,Beacon Hill,0.13,992.19,,2018-11-27 17:15:20-07,0.72,8.85
39.21,Boston University,0.14,992.21,,2018-11-27 17:15:20-07,0.72,8.62
38.94,Fenway,0.14,992.23,,2018-11-27 17:15:20-07,0.73,8.64
39.28,Financial District,0.13,992.19,,2018-11-27 17:15:20-07,0.72,8.95
39.12,Haymarket Square,0.13,992.18,,2018-11-27 17:15:20-07,0.73,8.94
39.16,North End,0.13,992.17,,2018-11-27 17:15:20-07,0.72,8.97
39.06,North Station,0.13,992.17,,2018-11-27 17:15:20-07,0.73,8.91
38.92,Northeastern University,0.14,992.23,,2018-11-27 17:15:20-07,0.73,8.71
39.23,South Station,0.13,992.20,,2018-11-27 17:15:20-07,0.72,8.94
38.96,Theatre District,0.13,992.20,,2018-11-27 17:15:20-07,0.73,8.88
39.00,West End,0.13,992.18,,2018-11-27 17:15:20-07,0.73,8.89
40.39,Back Bay,0.92,1013.79,,2018-11-25 22:29:19-07,0.93,2.71
40.33,Financial District,0.92,1013.80,,2018-11-25 22:29:19-07,0.94,2.79
36.36,Back Bay,0.29,1001.89,,2018-12-17 19:45:01-07,0.69,10.00
36.41,Boston University,0.29,1001.83,,2018-12-17 19:45:01-07,0.69,9.92
36.09,Fenway,0.29,1001.83,,2018-12-17 19:45:01-07,0.69,9.96
36.29,Haymarket Square,0.29,1001.75,,2018-12-17 19:45:01-07,0.69,10.06
36.33,North End,0.29,1001.75,,2018-12-17 19:45:01-07,0.69,10.07
36.22,North Station,0.29,1001.76,,2018-12-17 19:45:01-07,0.69,10.03
36.03,Northeastern University,0.29,1001.82,,2018-12-17 19:45:01-07,0.70,10.01
36.08,Theatre District,0.29,1001.77,,2018-12-17 19:45:01-07,0.70,10.08
38.09,Back Bay,0.35,998.19,,2018-11-28 19:32:09-07,0.71,10.38
38.06,Beacon Hill,0.34,998.17,,2018-11-28 19:32:09-07,0.71,10.41
39.22,Financial District,0.35,998.16,,2018-11-28 19:32:09-07,0.68,10.51
37.97,North Station,0.37,998.28,,2018-11-28 19:32:09-07,0.72,10.75
37.82,Theatre District,0.37,998.30,,2018-11-28 19:32:09-07,0.72,10.79
37.91,West End,0.37,998.29,,2018-11-28 19:32:09-07,0.72,10.74
30.80,Beacon Hill,0.00,1012.32,,2018-12-18 11:45:02-07,0.46,13.08
30.96,Boston University,0.00,1012.35,,2018-12-18 11:45:02-07,0.45,12.93
30.93,Fenway,0.00,1012.35,,2018-12-18 11:45:02-07,0.45,12.99
31.19,Financial District,0.00,1012.31,,2018-12-18 11:45:02-07,0.45,13.18
30.83,North Station,0.00,1012.32,,2018-12-18 11:45:02-07,0.46,13.09
30.79,West End,0.00,1012.32,,2018-12-18 11:45:02-07,0.46,13.09
39.53,Back Bay,0.83,995.65,,2018-11-28 16:32:09-07,0.66,10.80
39.53,Boston University,0.82,995.67,,2018-11-28 16:32:09-07,0.66,10.64
39.32,Fenway,0.83,995.67,,2018-11-28 16:32:09-07,0.66,10.71
40.40,Financial District,0.84,995.62,,2018-11-28 16:32:09-07,0.64,10.95
39.48,Haymarket Square,0.83,995.62,,2018-11-28 16:32:09-07,0.66,10.88
39.52,North End,0.84,995.61,,2018-11-28 16:32:09-07,0.66,10.91
39.33,Northeastern University,0.83,995.66,,2018-11-28 16:32:09-07,0.66,10.79
40.38,South Station,0.84,995.63,,2018-11-28 16:32:09-07,0.64,10.97
39.37,Theatre District,0.84,995.63,,2018-11-28 16:32:09-07,0.66,10.91
39.36,West End,0.83,995.62,,2018-11-28 16:32:09-07,0.66,10.84
32.17,Back Bay,0.60,1034.09,,2018-12-13 13:45:01-07,0.61,1.34
32.06,Fenway,0.61,1034.09,,2018-12-13 13:45:01-07,0.61,1.27
32.81,Financial District,0.58,1034.09,,2018-12-13 13:45:01-07,0.60,1.47
32.18,Haymarket Square,0.58,1034.09,,2018-12-13 13:45:01-07,0.62,1.43
32.21,North End,0.58,1034.09,,2018-12-13 13:45:01-07,0.62,1.45
32.16,North Station,0.58,1034.09,,2018-12-13 13:45:01-07,0.62,1.40
32.07,Northeastern University,0.60,1034.09,,2018-12-13 13:45:01-07,0.62,1.33
32.79,South Station,0.59,1034.09,,2018-12-13 13:45:01-07,0.60,1.48
32.09,Theatre District,0.59,1034.09,,2018-12-13 13:45:01-07,0.62,1.43
39.87,South Station,1.00,1016.92,,2018-11-30 13:52:55-07,0.63,3.62
20.26,Back Bay,0.45,1031.72,,2018-12-13 04:45:01-07,0.63,2.79
20.29,Beacon Hill,0.45,1031.72,,2018-12-13 04:45:01-07,0.63,2.85
20.13,Boston University,0.45,1031.72,,2018-12-13 04:45:01-07,0.62,2.73
19.89,Fenway,0.45,1031.72,,2018-12-13 04:45:01-07,0.63,2.71
20.23,Financial District,0.46,1031.71,,2018-12-13 04:45:01-07,0.63,2.88
20.26,Haymarket Square,0.45,1031.72,,2018-12-13 04:45:01-07,0.63,2.90
20.32,North End,0.45,1031.72,,2018-12-13 04:45:01-07,0.63,2.91
20.11,North Station,0.45,1031.72,,2018-12-13 04:45:01-07,0.63,2.89
19.94,Northeastern University,0.45,1031.71,,2018-12-13 04:45:01-07,0.63,2.74
20.16,South Station,0.46,1031.71,,2018-12-13 04:45:01-07,0.63,2.87
20.07,Theatre District,0.46,1031.71,,2018-12-13 04:45:01-07,0.63,2.84
20.06,West End,0.45,1031.72,,2018-12-13 04:45:01-07,0.63,2.87
40.35,Boston University,1.00,1014.17,,2018-11-25 23:14:44-07,0.91,1.08
40.26,Fenway,1.00,1014.17,,2018-11-25 23:14:44-07,0.92,1.09
40.54,North End,1.00,1014.19,,2018-11-25 23:14:44-07,0.91,1.25
40.48,South Station,1.00,1014.18,,2018-11-25 23:14:44-07,0.92,1.26
36.45,Beacon Hill,0.87,1018.48,,2018-11-30 19:09:58-07,0.69,4.22
36.24,Boston University,0.87,1018.49,,2018-11-30 19:09:58-07,0.70,4.31
36.26,Fenway,0.87,1018.48,,2018-11-30 19:09:58-07,0.70,4.32
36.41,Financial District,0.87,1018.48,,2018-11-30 19:09:58-07,0.69,4.19
36.23,North Station,0.87,1018.48,,2018-11-30 19:09:58-07,0.70,4.19
36.27,Northeastern University,0.87,1018.48,,2018-11-30 19:09:58-07,0.70,4.30
36.21,South Station,0.87,1018.48,,2018-11-30 19:09:58-07,0.70,4.20
36.16,Theatre District,0.87,1018.48,,2018-11-30 19:09:58-07,0.70,4.22
36.17,West End,0.87,1018.48,,2018-11-30 19:09:58-07,0.70,4.20
44.87,Fenway,0.88,1009.85,,2018-11-26 13:35:08-07,0.84,9.29
42.78,Back Bay,0.18,1023.04,,2018-12-15 17:45:01-07,0.71,6.33
42.75,Beacon Hill,0.17,1023.04,,2018-12-15 17:45:01-07,0.71,6.37
42.68,Boston University,0.19,1023.05,,2018-12-15 17:45:01-07,0.71,6.11
42.68,Fenway,0.19,1023.04,,2018-12-15 17:45:01-07,0.71,6.19
43.91,Financial District,0.17,1023.04,,2018-12-15 17:45:01-07,0.68,6.52
42.75,Haymarket Square,0.17,1023.04,,2018-12-15 17:45:01-07,0.71,6.45
42.78,North End,0.17,1023.04,,2018-12-15 17:45:01-07,0.71,6.49
42.70,North Station,0.17,1023.05,,2018-12-15 17:45:01-07,0.71,6.40
42.70,Northeastern University,0.19,1023.04,,2018-12-15 17:45:01-07,0.71,6.30
42.72,Theatre District,0.18,1023.04,,2018-12-15 17:45:01-07,0.71,6.47
42.69,West End,0.17,1023.05,,2018-12-15 17:45:01-07,0.71,6.39
26.63,Back Bay,0.44,1034.02,,2018-12-14 02:45:01-07,0.81,2.39
26.65,Beacon Hill,0.45,1034.02,,2018-12-14 02:45:01-07,0.81,2.39
26.69,Haymarket Square,0.45,1034.02,,2018-12-14 02:45:01-07,0.81,2.40
26.76,North End,0.45,1034.02,,2018-12-14 02:45:01-07,0.81,2.41
26.35,Northeastern University,0.44,1034.03,,2018-12-14 02:45:01-07,0.81,2.39
26.47,Theatre District,0.45,1034.02,,2018-12-14 02:45:01-07,0.82,2.41
39.26,Back Bay,1.00,1019.52,0.0293,2018-12-02 01:52:54-07,0.86,3.99
39.26,Beacon Hill,1.00,1019.53,0.0294,2018-12-02 01:52:54-07,0.86,4.03
39.08,Fenway,1.00,1019.50,0.0299,2018-12-02 01:52:54-07,0.87,3.91
39.28,Financial District,1.00,1019.54,0.0322,2018-12-02 01:52:54-07,0.86,4.10
39.29,Haymarket Square,1.00,1019.54,0.0315,2018-12-02 01:52:54-07,0.86,4.08
39.33,North End,1.00,1019.54,0.0325,2018-12-02 01:52:54-07,0.86,4.10
39.24,North Station,1.00,1019.54,0.0295,2018-12-02 01:52:54-07,0.86,4.06
39.13,Northeastern University,1.00,1019.51,0.03,2018-12-02 01:52:54-07,0.87,3.96
39.26,South Station,1.00,1019.53,0.032,2018-12-02 01:52:54-07,0.86,4.11
39.19,Theatre District,1.00,1019.53,0.0313,2018-12-02 01:52:54-07,0.87,4.06
39.19,West End,1.00,1019.54,0.0294,2018-12-02 01:52:54-07,0.86,4.05
41.78,Back Bay,0.15,1016.57,,2018-11-30 09:52:54-07,0.57,2.51
41.74,Beacon Hill,0.14,1016.57,,2018-11-30 09:52:54-07,0.57,2.60
41.78,Boston University,0.16,1016.57,,2018-11-30 09:52:54-07,0.57,2.46
41.70,Fenway,0.15,1016.57,,2018-11-30 09:52:54-07,0.57,2.41
41.45,Financial District,0.14,1016.57,,2018-11-30 09:52:54-07,0.58,2.61
41.77,Haymarket Square,0.14,1016.57,,2018-11-30 09:52:54-07,0.57,2.68
41.80,North End,0.14,1016.57,,2018-11-30 09:52:54-07,0.57,2.70
41.75,North Station,0.14,1016.57,,2018-11-30 09:52:54-07,0.57,2.69
41.69,Northeastern University,0.15,1016.57,,2018-11-30 09:52:54-07,0.57,2.41
41.44,South Station,0.14,1016.57,,2018-11-30 09:52:54-07,0.58,2.58
41.67,Theatre District,0.14,1016.57,,2018-11-30 09:52:54-07,0.57,2.56
41.70,West End,0.14,1016.57,,2018-11-30 09:52:54-07,0.57,2.65
40.57,Haymarket Square,0.99,1014.86,,2018-11-26 03:35:09-07,0.95,2.05
40.60,North End,0.99,1014.86,,2018-11-26 03:35:09-07,0.95,2.07
28.45,Back Bay,0.53,1034.51,,2018-12-14 01:45:01-07,0.77,3.12
28.21,Fenway,0.54,1034.51,,2018-12-14 01:45:01-07,0.78,3.04
28.55,Haymarket Square,0.52,1034.51,,2018-12-14 01:45:01-07,0.77,3.22
28.62,North End,0.52,1034.51,,2018-12-14 01:45:01-07,0.77,3.24
28.51,North Station,0.52,1034.51,,2018-12-14 01:45:01-07,0.77,3.20
28.20,Northeastern University,0.54,1034.51,,2018-12-14 01:45:01-07,0.78,3.08
28.40,South Station,0.52,1034.51,,2018-12-14 01:45:01-07,0.78,3.21
28.32,Theatre District,0.53,1034.51,,2018-12-14 01:45:01-07,0.78,3.18
37.84,Back Bay,0.44,998.93,,2018-11-28 21:46:23-07,0.70,9.35
37.82,Beacon Hill,0.45,998.92,,2018-11-28 21:46:23-07,0.70,9.37
37.84,Boston University,0.43,998.94,,2018-11-28 21:46:23-07,0.70,9.24
37.70,Fenway,0.43,998.94,,2018-11-28 21:46:23-07,0.70,9.28
37.93,Financial District,0.45,998.91,,2018-11-28 21:46:23-07,0.69,9.44
37.82,Haymarket Square,0.45,998.91,,2018-11-28 21:46:23-07,0.70,9.41
37.86,North End,0.45,998.91,,2018-11-28 21:46:23-07,0.70,9.42
37.79,North Station,0.45,998.91,,2018-11-28 21:46:23-07,0.70,9.38
37.67,Northeastern University,0.43,998.93,,2018-11-28 21:46:23-07,0.70,9.34
37.89,South Station,0.45,998.91,,2018-11-28 21:46:23-07,0.70,9.45
37.69,Theatre District,0.45,998.92,,2018-11-28 21:46:23-07,0.70,9.42
37.74,West End,0.45,998.91,,2018-11-28 21:46:23-07,0.70,9.37
20.03,Beacon Hill,0.43,1031.07,,2018-12-13 03:45:02-07,0.63,3.80
19.67,Fenway,0.43,1031.08,,2018-12-13 03:45:02-07,0.64,3.65
20.10,South Station,0.43,1031.06,,2018-12-13 03:45:02-07,0.64,3.84
51.88,Back Bay,0.72,1021.59,,2018-12-15 10:45:01-07,0.75,6.68
51.92,Boston University,0.73,1021.60,,2018-12-15 10:45:01-07,0.75,6.61
51.78,Fenway,0.73,1021.59,,2018-12-15 10:45:01-07,0.75,6.59
51.63,Financial District,0.71,1021.59,,2018-12-15 10:45:01-07,0.76,6.77
51.80,Haymarket Square,0.70,1021.60,,2018-12-15 10:45:01-07,0.75,6.80
51.81,North End,0.70,1021.60,,2018-12-15 10:45:01-07,0.75,6.81
51.84,North Station,0.71,1021.60,,2018-12-15 10:45:01-07,0.75,6.79
51.91,Northeastern University,0.73,1021.59,,2018-12-15 10:45:01-07,0.75,6.61
51.66,South Station,0.71,1021.59,,2018-12-15 10:45:01-07,0.76,6.76
51.33,Back Bay,1.00,1003.11,,2018-12-02 13:52:54-07,0.92,3.63
51.30,Beacon Hill,1.00,1003.10,,2018-12-02 13:52:54-07,0.92,3.62
51.34,Boston University,1.00,1003.11,,2018-12-02 13:52:54-07,0.92,3.60
51.14,Fenway,1.00,1003.11,,2018-12-02 13:52:54-07,0.93,3.63
51.89,Financial District,1.00,1003.10,,2018-12-02 13:52:54-07,0.91,3.66
51.21,Haymarket Square,1.00,1003.10,,2018-12-02 13:52:54-07,0.93,3.63
51.25,North End,1.00,1003.10,,2018-12-02 13:52:54-07,0.93,3.64
51.11,North Station,1.00,1003.10,,2018-12-02 13:52:54-07,0.93,3.61
51.20,Northeastern University,1.00,1003.11,,2018-12-02 13:52:54-07,0.93,3.65
51.90,South Station,1.00,1003.10,,2018-12-02 13:52:54-07,0.91,3.67
51.18,Theatre District,1.00,1003.11,,2018-12-02 13:52:54-07,0.93,3.65
51.09,West End,1.00,1003.10,,2018-12-02 13:52:54-07,0.93,3.62
34.90,Back Bay,0.15,991.57,,2018-11-28 00:25:54-07,0.79,6.46
34.89,Beacon Hill,0.14,991.56,,2018-11-28 00:25:54-07,0.79,6.49
34.88,Boston University,0.15,991.58,,2018-11-28 00:25:54-07,0.79,6.34
34.79,Fenway,0.15,991.59,,2018-11-28 00:25:54-07,0.80,6.38
35.66,Financial District,0.14,991.56,,2018-11-28 00:25:54-07,0.77,6.57
34.93,Haymarket Square,0.14,991.55,,2018-11-28 00:25:54-07,0.79,6.54
34.96,North End,0.14,991.55,,2018-11-28 00:25:54-07,0.79,6.56
34.92,North Station,0.14,991.55,,2018-11-28 00:25:54-07,0.79,6.51
34.79,Northeastern University,0.15,991.59,,2018-11-28 00:25:54-07,0.80,6.43
35.64,South Station,0.14,991.56,,2018-11-28 00:25:54-07,0.77,6.58
34.84,Theatre District,0.14,991.57,,2018-11-28 00:25:54-07,0.80,6.53
34.87,West End,0.14,991.55,,2018-11-28 00:25:54-07,0.80,6.50
39.56,Beacon Hill,0.45,1023.96,,2018-12-15 21:45:02-07,0.71,7.21
39.61,Boston University,0.46,1023.95,,2018-12-15 21:45:02-07,0.71,6.98
39.53,Fenway,0.46,1023.95,,2018-12-15 21:45:02-07,0.71,7.09
40.82,Financial District,0.44,1023.96,,2018-12-15 21:45:02-07,0.68,7.38
39.49,North Station,0.45,1023.97,,2018-12-15 21:45:02-07,0.71,7.21
39.56,Northeastern University,0.45,1023.94,,2018-12-15 21:45:02-07,0.71,7.21
40.82,South Station,0.44,1023.96,,2018-12-15 21:45:02-07,0.68,7.41
39.52,Theatre District,0.45,1023.96,,2018-12-15 21:45:02-07,0.72,7.33
39.42,West End,0.45,1023.97,,2018-12-15 21:45:02-07,0.72,7.21
38.67,Boston University,0.83,1022.54,,2018-12-16 04:45:02-07,0.78,6.75
39.97,Financial District,0.83,1022.56,,2018-12-16 04:45:02-07,0.75,7.03
39.92,South Station,0.83,1022.56,,2018-12-16 04:45:02-07,0.75,7.06
38.75,West End,0.83,1022.57,,2018-12-16 04:45:02-07,0.78,6.91
40.41,Beacon Hill,0.92,1013.80,,2018-11-25 22:29:16-07,0.93,2.69
40.23,Theatre District,0.92,1013.80,,2018-11-25 22:29:16-07,0.94,2.78
40.68,Beacon Hill,0.90,1013.83,,2018-11-25 22:36:23-07,0.92,1.81
40.61,Financial District,0.90,1013.83,,2018-11-25 22:36:23-07,0.93,1.86
38.55,Back Bay,0.57,997.68,,2018-11-28 18:53:39-07,0.70,9.96
38.51,Beacon Hill,0.57,997.66,,2018-11-28 18:53:39-07,0.70,10.00
38.54,Boston University,0.57,997.69,,2018-11-28 18:53:39-07,0.70,9.80
38.42,Fenway,0.57,997.69,,2018-11-28 18:53:39-07,0.70,9.85
38.49,Financial District,0.57,997.66,,2018-11-28 18:53:39-07,0.70,10.10
38.54,North End,0.57,997.65,,2018-11-28 18:53:39-07,0.70,10.08
38.48,North Station,0.57,997.65,,2018-11-28 18:53:39-07,0.70,10.02
38.40,Theatre District,0.57,997.66,,2018-11-28 18:53:39-07,0.70,10.05
38.44,West End,0.57,997.66,,2018-11-28 18:53:39-07,0.70,10.01
